,country,indicator,date,year_week,value,source_x,url,country_code,level,region,region_name,new_cases_x,tests_done,population,testing_rate,positivity_rate,testing_data_source,source_y,new_cases_y,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
57324,Ireland,Daily ICU occupancy,2020-07-14,2020-W29,10.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,134.0,50903.0,4964440.0,1025.35230559741,0.263245781191678,TESSy,,,,,,,,,
57325,Ireland,Daily ICU occupancy,2020-07-15,2020-W29,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,134.0,50903.0,4964440.0,1025.35230559741,0.263245781191678,TESSy,,,,,,,,,
57326,Ireland,Daily ICU occupancy,2020-07-16,2020-W29,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,134.0,50903.0,4964440.0,1025.35230559741,0.263245781191678,TESSy,,,,,,,,,
57327,Ireland,Daily ICU occupancy,2020-07-17,2020-W29,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,134.0,50903.0,4964440.0,1025.35230559741,0.263245781191678,TESSy,,,,,,,,,
57328,Ireland,Daily ICU occupancy,2020-07-18,2020-W29,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,134.0,50903.0,4964440.0,1025.35230559741,0.263245781191678,TESSy,,,,,,,,,
57329,Ireland,Daily ICU occupancy,2020-07-19,2020-W29,9.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,134.0,50903.0,4964440.0,1025.35230559741,0.263245781191678,TESSy,,,,,,,,,
57339,Ireland,Daily ICU occupancy,2020-07-20,2020-W30,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,122.0,47048.0,4964440.0,947.700042703709,0.25930964121748,TESSy,,,,,,,,,
57340,Ireland,Daily ICU occupancy,2020-07-21,2020-W30,7.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,122.0,47048.0,4964440.0,947.700042703709,0.25930964121748,TESSy,,,,,,,,,
57341,Ireland,Daily ICU occupancy,2020-07-22,2020-W30,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,122.0,47048.0,4964440.0,947.700042703709,0.25930964121748,TESSy,,,,,,,,,
57342,Ireland,Daily ICU occupancy,2020-07-23,2020-W30,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,122.0,47048.0,4964440.0,947.700042703709,0.25930964121748,TESSy,,,,,,,,,
57343,Ireland,Daily ICU occupancy,2020-07-24,2020-W30,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,122.0,47048.0,4964440.0,947.700042703709,0.25930964121748,TESSy,,,,,,,,,
57344,Ireland,Daily ICU occupancy,2020-07-25,2020-W30,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,122.0,47048.0,4964440.0,947.700042703709,0.25930964121748,TESSy,,,,,,,,,
57345,Ireland,Daily ICU occupancy,2020-07-26,2020-W30,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,122.0,47048.0,4964440.0,947.700042703709,0.25930964121748,TESSy,,,,,,,,,
57355,Ireland,Daily ICU occupancy,2020-07-27,2020-W31,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,319.0,27422.0,4964440.0,552.368444376405,1.16329954051491,TESSy,,,,,,,,,
57356,Ireland,Daily ICU occupancy,2020-07-28,2020-W31,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,319.0,27422.0,4964440.0,552.368444376405,1.16329954051491,TESSy,,,,,,,,,
57357,Ireland,Daily ICU occupancy,2020-07-29,2020-W31,4.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,319.0,27422.0,4964440.0,552.368444376405,1.16329954051491,TESSy,,,,,,,,,
57358,Ireland,Daily ICU occupancy,2020-07-30,2020-W31,4.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,319.0,27422.0,4964440.0,552.368444376405,1.16329954051491,TESSy,,,,,,,,,
57359,Ireland,Daily ICU occupancy,2020-07-31,2020-W31,4.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,319.0,27422.0,4964440.0,552.368444376405,1.16329954051491,TESSy,,,,,,,,,
57360,Ireland,Daily ICU occupancy,2020-08-01,2020-W31,4.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,319.0,27422.0,4964440.0,552.368444376405,1.16329954051491,TESSy,,,,,,,,,
57361,Ireland,Daily ICU occupancy,2020-08-02,2020-W31,4.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,319.0,27422.0,4964440.0,552.368444376405,1.16329954051491,TESSy,,,,,,,,,
57371,Ireland,Daily ICU occupancy,2020-08-03,2020-W32,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,552.0,28426.0,4964440.0,572.592276268824,1.9418841905298,TESSy,,,,,,,,,
57372,Ireland,Daily ICU occupancy,2020-08-04,2020-W32,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,552.0,28426.0,4964440.0,572.592276268824,1.9418841905298,TESSy,,,,,,,,,
57373,Ireland,Daily ICU occupancy,2020-08-05,2020-W32,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,552.0,28426.0,4964440.0,572.592276268824,1.9418841905298,TESSy,,,,,,,,,
57374,Ireland,Daily ICU occupancy,2020-08-06,2020-W32,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,552.0,28426.0,4964440.0,572.592276268824,1.9418841905298,TESSy,,,,,,,,,
57375,Ireland,Daily ICU occupancy,2020-08-07,2020-W32,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,552.0,28426.0,4964440.0,572.592276268824,1.9418841905298,TESSy,,,,,,,,,
57376,Ireland,Daily ICU occupancy,2020-08-08,2020-W32,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,552.0,28426.0,4964440.0,572.592276268824,1.9418841905298,TESSy,,,,,,,,,
57377,Ireland,Daily ICU occupancy,2020-08-09,2020-W32,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,552.0,28426.0,4964440.0,572.592276268824,1.9418841905298,TESSy,,,,,,,,,
57387,Ireland,Daily ICU occupancy,2020-08-10,2020-W33,7.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,542.0,54816.0,4964440.0,1104.17287750481,0.988762405137186,TESSy,,,,,,,,,
57388,Ireland,Daily ICU occupancy,2020-08-11,2020-W33,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,542.0,54816.0,4964440.0,1104.17287750481,0.988762405137186,TESSy,,,,,,,,,
57389,Ireland,Daily ICU occupancy,2020-08-12,2020-W33,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,542.0,54816.0,4964440.0,1104.17287750481,0.988762405137186,TESSy,,,,,,,,,
57390,Ireland,Daily ICU occupancy,2020-08-13,2020-W33,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,542.0,54816.0,4964440.0,1104.17287750481,0.988762405137186,TESSy,,,,,,,,,
57391,Ireland,Daily ICU occupancy,2020-08-14,2020-W33,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,542.0,54816.0,4964440.0,1104.17287750481,0.988762405137186,TESSy,,,,,,,,,
57392,Ireland,Daily ICU occupancy,2020-08-15,2020-W33,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,542.0,54816.0,4964440.0,1104.17287750481,0.988762405137186,TESSy,,,,,,,,,
57393,Ireland,Daily ICU occupancy,2020-08-16,2020-W33,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,542.0,54816.0,4964440.0,1104.17287750481,0.988762405137186,TESSy,,,,,,,,,
57403,Ireland,Daily ICU occupancy,2020-08-17,2020-W34,8.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,804.0,52061.0,4964440.0,1048.6781993538,1.54434221394134,TESSy,,,,,,,,,
57404,Ireland,Daily ICU occupancy,2020-08-18,2020-W34,7.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,804.0,52061.0,4964440.0,1048.6781993538,1.54434221394134,TESSy,,,,,,,,,
57405,Ireland,Daily ICU occupancy,2020-08-19,2020-W34,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,804.0,52061.0,4964440.0,1048.6781993538,1.54434221394134,TESSy,,,,,,,,,
57406,Ireland,Daily ICU occupancy,2020-08-20,2020-W34,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,804.0,52061.0,4964440.0,1048.6781993538,1.54434221394134,TESSy,,,,,,,,,
57407,Ireland,Daily ICU occupancy,2020-08-21,2020-W34,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,804.0,52061.0,4964440.0,1048.6781993538,1.54434221394134,TESSy,,,,,,,,,
57408,Ireland,Daily ICU occupancy,2020-08-22,2020-W34,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,804.0,52061.0,4964440.0,1048.6781993538,1.54434221394134,TESSy,,,,,,,,,
57409,Ireland,Daily ICU occupancy,2020-08-23,2020-W34,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,804.0,52061.0,4964440.0,1048.6781993538,1.54434221394134,TESSy,,,,,,,,,
57419,Ireland,Daily ICU occupancy,2020-08-24,2020-W35,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,703.0,62179.0,4964440.0,1252.48769246884,1.13060679650686,TESSy,,,,,,,,,
57420,Ireland,Daily ICU occupancy,2020-08-25,2020-W35,4.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,703.0,62179.0,4964440.0,1252.48769246884,1.13060679650686,TESSy,,,,,,,,,
57421,Ireland,Daily ICU occupancy,2020-08-26,2020-W35,4.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,703.0,62179.0,4964440.0,1252.48769246884,1.13060679650686,TESSy,,,,,,,,,
57422,Ireland,Daily ICU occupancy,2020-08-27,2020-W35,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,703.0,62179.0,4964440.0,1252.48769246884,1.13060679650686,TESSy,,,,,,,,,
57423,Ireland,Daily ICU occupancy,2020-08-28,2020-W35,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,703.0,62179.0,4964440.0,1252.48769246884,1.13060679650686,TESSy,,,,,,,,,
57424,Ireland,Daily ICU occupancy,2020-08-29,2020-W35,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,703.0,62179.0,4964440.0,1252.48769246884,1.13060679650686,TESSy,,,,,,,,,
57425,Ireland,Daily ICU occupancy,2020-08-30,2020-W35,5.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,703.0,62179.0,4964440.0,1252.48769246884,1.13060679650686,TESSy,,,,,,,,,
57435,Ireland,Daily ICU occupancy,2020-08-31,2020-W36,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,959.0,66676.0,4964440.0,1343.07192754873,1.43829863819065,TESSy,,,,,,,,,
57436,Ireland,Daily ICU occupancy,2020-09-01,2020-W36,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,959.0,66676.0,4964440.0,1343.07192754873,1.43829863819065,TESSy,,,,,,,,,
57437,Ireland,Daily ICU occupancy,2020-09-02,2020-W36,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,959.0,66676.0,4964440.0,1343.07192754873,1.43829863819065,TESSy,,,,,,,,,
57438,Ireland,Daily ICU occupancy,2020-09-03,2020-W36,7.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,959.0,66676.0,4964440.0,1343.07192754873,1.43829863819065,TESSy,,,,,,,,,
57439,Ireland,Daily ICU occupancy,2020-09-04,2020-W36,7.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,959.0,66676.0,4964440.0,1343.07192754873,1.43829863819065,TESSy,,,,,,,,,
57440,Ireland,Daily ICU occupancy,2020-09-05,2020-W36,7.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,959.0,66676.0,4964440.0,1343.07192754873,1.43829863819065,TESSy,,,,,,,,,
57441,Ireland,Daily ICU occupancy,2020-09-06,2020-W36,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,959.0,66676.0,4964440.0,1343.07192754873,1.43829863819065,TESSy,,,,,,,,,
57451,Ireland,Daily ICU occupancy,2020-09-07,2020-W37,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1407.0,74796.0,4964440.0,1506.63518946749,1.88111663725333,TESSy,,,,,,,,,
57452,Ireland,Daily ICU occupancy,2020-09-08,2020-W37,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1407.0,74796.0,4964440.0,1506.63518946749,1.88111663725333,TESSy,,,,,,,,,
57453,Ireland,Daily ICU occupancy,2020-09-09,2020-W37,6.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1407.0,74796.0,4964440.0,1506.63518946749,1.88111663725333,TESSy,,,,,,,,,
57454,Ireland,Daily ICU occupancy,2020-09-10,2020-W37,7.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1407.0,74796.0,4964440.0,1506.63518946749,1.88111663725333,TESSy,,,,,,,,,
57455,Ireland,Daily ICU occupancy,2020-09-11,2020-W37,7.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1407.0,74796.0,4964440.0,1506.63518946749,1.88111663725333,TESSy,,,,,,,,,
57456,Ireland,Daily ICU occupancy,2020-09-12,2020-W37,9.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1407.0,74796.0,4964440.0,1506.63518946749,1.88111663725333,TESSy,,,,,,,,,
57457,Ireland,Daily ICU occupancy,2020-09-13,2020-W37,10.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1407.0,74796.0,4964440.0,1506.63518946749,1.88111663725333,TESSy,,,,,,,,,
57467,Ireland,Daily ICU occupancy,2020-09-14,2020-W38,11.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1926.0,86079.0,4964440.0,1733.91157915092,2.23747952462273,TESSy,,,,,,,,,
57468,Ireland,Daily ICU occupancy,2020-09-15,2020-W38,13.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1926.0,86079.0,4964440.0,1733.91157915092,2.23747952462273,TESSy,,,,,,,,,
57469,Ireland,Daily ICU occupancy,2020-09-16,2020-W38,14.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1926.0,86079.0,4964440.0,1733.91157915092,2.23747952462273,TESSy,,,,,,,,,
57470,Ireland,Daily ICU occupancy,2020-09-17,2020-W38,14.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1926.0,86079.0,4964440.0,1733.91157915092,2.23747952462273,TESSy,,,,,,,,,
57471,Ireland,Daily ICU occupancy,2020-09-18,2020-W38,15.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1926.0,86079.0,4964440.0,1733.91157915092,2.23747952462273,TESSy,,,,,,,,,
57472,Ireland,Daily ICU occupancy,2020-09-19,2020-W38,16.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1926.0,86079.0,4964440.0,1733.91157915092,2.23747952462273,TESSy,,,,,,,,,
57473,Ireland,Daily ICU occupancy,2020-09-20,2020-W38,16.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,1926.0,86079.0,4964440.0,1733.91157915092,2.23747952462273,TESSy,,,,,,,,,
57483,Ireland,Daily ICU occupancy,2020-09-21,2020-W39,17.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2258.0,87700.0,4964440.0,1766.5638017581,2.57468643101482,TESSy,,,,,,,,,
57484,Ireland,Daily ICU occupancy,2020-09-22,2020-W39,16.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2258.0,87700.0,4964440.0,1766.5638017581,2.57468643101482,TESSy,,,,,,,,,
57485,Ireland,Daily ICU occupancy,2020-09-23,2020-W39,17.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2258.0,87700.0,4964440.0,1766.5638017581,2.57468643101482,TESSy,,,,,,,,,
57486,Ireland,Daily ICU occupancy,2020-09-24,2020-W39,16.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2258.0,87700.0,4964440.0,1766.5638017581,2.57468643101482,TESSy,,,,,,,,,
57487,Ireland,Daily ICU occupancy,2020-09-25,2020-W39,17.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2258.0,87700.0,4964440.0,1766.5638017581,2.57468643101482,TESSy,,,,,,,,,
57488,Ireland,Daily ICU occupancy,2020-09-26,2020-W39,18.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2258.0,87700.0,4964440.0,1766.5638017581,2.57468643101482,TESSy,,,,,,,,,
57489,Ireland,Daily ICU occupancy,2020-09-27,2020-W39,17.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2258.0,87700.0,4964440.0,1766.5638017581,2.57468643101482,TESSy,,,,,,,,,
57499,Ireland,Daily ICU occupancy,2020-09-28,2020-W40,17.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3163.0,90199.0,4964440.0,1816.90180564172,3.50669076153838,TESSy,,,,,,,,,
57500,Ireland,Daily ICU occupancy,2020-09-29,2020-W40,18.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3163.0,90199.0,4964440.0,1816.90180564172,3.50669076153838,TESSy,,,,,,,,,
57501,Ireland,Daily ICU occupancy,2020-09-30,2020-W40,22.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3163.0,90199.0,4964440.0,1816.90180564172,3.50669076153838,TESSy,,,,,,,,,
57502,Ireland,Daily ICU occupancy,2020-10-01,2020-W40,20.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3163.0,90199.0,4964440.0,1816.90180564172,3.50669076153838,TESSy,,,,,,,,,
57503,Ireland,Daily ICU occupancy,2020-10-02,2020-W40,21.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3163.0,90199.0,4964440.0,1816.90180564172,3.50669076153838,TESSy,,,,,,,,,
57504,Ireland,Daily ICU occupancy,2020-10-03,2020-W40,20.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3163.0,90199.0,4964440.0,1816.90180564172,3.50669076153838,TESSy,,,,,,,,,
57505,Ireland,Daily ICU occupancy,2020-10-04,2020-W40,21.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3163.0,90199.0,4964440.0,1816.90180564172,3.50669076153838,TESSy,,,,,,,,,
57515,Ireland,Daily ICU occupancy,2020-10-05,2020-W41,23.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4756.0,96210.0,4964440.0,1937.9829346311,4.94335308180023,TESSy,,,,,,,,,
57516,Ireland,Daily ICU occupancy,2020-10-06,2020-W41,24.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4756.0,96210.0,4964440.0,1937.9829346311,4.94335308180023,TESSy,,,,,,,,,
57517,Ireland,Daily ICU occupancy,2020-10-07,2020-W41,27.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4756.0,96210.0,4964440.0,1937.9829346311,4.94335308180023,TESSy,,,,,,,,,
57518,Ireland,Daily ICU occupancy,2020-10-08,2020-W41,25.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4756.0,96210.0,4964440.0,1937.9829346311,4.94335308180023,TESSy,,,,,,,,,
57519,Ireland,Daily ICU occupancy,2020-10-09,2020-W41,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4756.0,96210.0,4964440.0,1937.9829346311,4.94335308180023,TESSy,,,,,,,,,
57520,Ireland,Daily ICU occupancy,2020-10-10,2020-W41,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4756.0,96210.0,4964440.0,1937.9829346311,4.94335308180023,TESSy,,,,,,,,,
57521,Ireland,Daily ICU occupancy,2020-10-11,2020-W41,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4756.0,96210.0,4964440.0,1937.9829346311,4.94335308180023,TESSy,,,,,,,,,
57531,Ireland,Daily ICU occupancy,2020-10-12,2020-W42,32.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7588.0,112317.0,4964440.0,2262.43040504065,6.75587845116946,TESSy,,,,,,,,,
57532,Ireland,Daily ICU occupancy,2020-10-13,2020-W42,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7588.0,112317.0,4964440.0,2262.43040504065,6.75587845116946,TESSy,,,,,,,,,
57533,Ireland,Daily ICU occupancy,2020-10-14,2020-W42,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7588.0,112317.0,4964440.0,2262.43040504065,6.75587845116946,TESSy,,,,,,,,,
57534,Ireland,Daily ICU occupancy,2020-10-15,2020-W42,29.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7588.0,112317.0,4964440.0,2262.43040504065,6.75587845116946,TESSy,,,,,,,,,
57535,Ireland,Daily ICU occupancy,2020-10-16,2020-W42,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7588.0,112317.0,4964440.0,2262.43040504065,6.75587845116946,TESSy,,,,,,,,,
57536,Ireland,Daily ICU occupancy,2020-10-17,2020-W42,30.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7588.0,112317.0,4964440.0,2262.43040504065,6.75587845116946,TESSy,,,,,,,,,
57537,Ireland,Daily ICU occupancy,2020-10-18,2020-W42,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7588.0,112317.0,4964440.0,2262.43040504065,6.75587845116946,TESSy,,,,,,,,,
57547,Ireland,Daily ICU occupancy,2020-10-19,2020-W43,32.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7000.0,114943.0,4964440.0,2315.32660279911,6.08997503110237,TESSy,,,,,,,,,
57548,Ireland,Daily ICU occupancy,2020-10-20,2020-W43,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7000.0,114943.0,4964440.0,2315.32660279911,6.08997503110237,TESSy,,,,,,,,,
57549,Ireland,Daily ICU occupancy,2020-10-21,2020-W43,35.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7000.0,114943.0,4964440.0,2315.32660279911,6.08997503110237,TESSy,,,,,,,,,
57550,Ireland,Daily ICU occupancy,2020-10-22,2020-W43,37.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7000.0,114943.0,4964440.0,2315.32660279911,6.08997503110237,TESSy,,,,,,,,,
57551,Ireland,Daily ICU occupancy,2020-10-23,2020-W43,38.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7000.0,114943.0,4964440.0,2315.32660279911,6.08997503110237,TESSy,,,,,,,,,
57552,Ireland,Daily ICU occupancy,2020-10-24,2020-W43,37.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7000.0,114943.0,4964440.0,2315.32660279911,6.08997503110237,TESSy,,,,,,,,,
57553,Ireland,Daily ICU occupancy,2020-10-25,2020-W43,39.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,7000.0,114943.0,4964440.0,2315.32660279911,6.08997503110237,TESSy,,,,,,,,,
57563,Ireland,Daily ICU occupancy,2020-10-26,2020-W44,38.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4652.0,88160.0,4964440.0,1775.82970083232,5.27676950998185,TESSy,,,,,,,,,
57564,Ireland,Daily ICU occupancy,2020-10-27,2020-W44,38.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4652.0,88160.0,4964440.0,1775.82970083232,5.27676950998185,TESSy,,,,,,,,,
57565,Ireland,Daily ICU occupancy,2020-10-28,2020-W44,40.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4652.0,88160.0,4964440.0,1775.82970083232,5.27676950998185,TESSy,,,,,,,,,
57566,Ireland,Daily ICU occupancy,2020-10-29,2020-W44,43.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4652.0,88160.0,4964440.0,1775.82970083232,5.27676950998185,TESSy,,,,,,,,,
